time,time_raw,flux
54954.6835377,54954.6835377,556.3493413761996
54954.7039719,54954.7039719,379.9095421441592
54954.7244063,54954.7244063,53.2470094290966
54954.7448408,54954.7448408,6.134425782436722
54954.765275,54954.765275,-183.8142241067731
54954.7857094,54954.7857094,-270.5264693789337
54954.8061437,54954.8061437,-314.8428577210426
54954.8265781,54954.8265781,-401.58050951005964
54954.8470125,54954.8470125,-529.8796110578759
54954.8674468,54954.8674468,-298.19268767242687
54954.8878812,54954.8878812,-342.68146305680744
54954.9083156,54954.9083156,-438.4137109957839
54954.9287499,54954.9287499,-368.99455610109555
54954.9491842,54954.9491842,-238.49838348533478
54954.9696186,54954.9696186,-76.04949526196359
54954.990053,54954.990053,234.74253648759282
54955.0104873,54955.0104873,109.66822489821499
54955.0309217,54955.0309217,-95.71296113742466
54955.0513561,54955.0513561,-229.9163471238649
54955.0717904,54955.0717904,-347.660281424872
54955.0922247,54955.0922247,-325.49205762412026
54955.1126592,54955.1126592,-398.2459100951239
54955.1330935,54955.1330935,-164.65970943084005
54955.1535278,54955.1535278,0.28806225279404885
54955.1739623,54955.1739623,69.25799393488106
54955.1943966,54955.1943966,71.620867693826
54955.2148309,54955.2148309,25.72068994549528
54955.2352652,54955.2352652,112.16519079794777
54955.2556997,54955.2556997,243.89951906353508
54955.276134,54955.276134,156.7631493265365
54955.2965683,54955.2965683,97.39171205065578
54955.3170028,54955.3170028,227.33593928656379
54955.337437,54955.337437,288.1716575653604
54955.3578714,54955.3578714,420.1275011469135
54955.3783058,54955.3783058,533.7061847137976
54955.3987402,54955.3987402,502.89828913061115
54955.4191745,54955.4191745,709.6256638143091
54955.4396088,54955.4396088,594.2141143784709
54955.4600433,54955.4600433,648.4515762077461
54955.4804776,54955.4804776,652.7536440744316
54955.5009119,54955.5009119,728.5301452503105
54955.5213462,54955.5213462,745.4991532672851
54955.5417806,54955.5417806,620.1165762905983
54955.562215,54955.562215,591.4013441559152
54955.5826494,54955.5826494,550.7463268745764
54955.6030837,54955.6030837,742.0664893034784
54955.6235181,54955.6235181,805.6384898683395
54955.6439524,54955.6439524,721.8910520262503
54955.6643867,54955.6643867,327.15519939708406
54955.6848212,54955.6848212,-57.67470904456385
54955.7052555,54955.7052555,-409.7491254579366
54955.7256898,54955.7256898,-482.307318883993
54955.7461242,54955.7461242,-375.8547901195654
54955.7665586,54955.7665586,-339.72223380749006
54955.7869929,54955.7869929,-218.5178372150922
54955.8074272,54955.8074272,146.91004767700446
54955.8278617,54955.8278617,496.4954084702417
54955.848296,54955.848296,656.0003821666459
54955.8687304,54955.8687304,1025.780251985474
54955.8891648,54955.8891648,1052.5475785330586
54955.9095991,54955.9095991,1178.4901517991198
54955.9300335,54955.9300335,1185.0299422122357
54955.9504677,54955.9504677,1050.3367814793717
54955.9709022,54955.9709022,670.75532872901
54955.9913366,54955.9913366,566.8479763277479
54956.0117708,54956.0117708,512.7190165555428
54956.0322053,54956.0322053,453.366132256673
54956.0526396,54956.0526396,477.5139351771932
54956.073074,54956.073074,386.0519966428187
54956.0935082,54956.0935082,495.0192174450065
54956.1139427,54956.1139427,665.9305048622567
54956.1343771,54956.1343771,1184.4831676355082
54956.1548113,54956.1548113,1318.7856873310889
54956.1752458,54956.1752458,1256.955021653891
54956.1956801,54956.1956801,1093.8927183496069
54956.2161144,54956.2161144,1083.7496602238398
54956.2365488,54956.2365488,1245.416570993004
54956.2569832,54956.2569832,1101.9543491157513
54956.2774175,54956.2774175,720.7648395992522
54956.297851100004,54956.297851100004,640.3514030137361
54956.3182863,54956.3182863,559.9395727315373
54956.3387206,54956.3387206,636.1668417476403
54956.3591549,54956.3591549,609.8790149521454
54956.3795893,54956.3795893,570.1355038650025
54956.4000237,54956.4000237,566.3413120071401
54956.420458,54956.420458,603.1301092103271
54956.4408923,54956.4408923,771.0358465788918
54956.4613268,54956.4613268,783.5796439616113
54956.4817611,54956.4817611,611.9105088048716
54956.5021954,54956.5021954,259.62708919894555
54956.5226297,54956.5226297,-138.44264131179096
54956.5430641,54956.5430641,-487.917564326103
54956.5634985,54956.5634985,-425.4788593616054
54956.5839328,54956.5839328,-190.80720510116114
54956.6043672,54956.6043672,-59.82142129238984
54956.6248016,54956.6248016,-174.24175016463104
54956.6452359,54956.6452359,10.24641121974815
54956.6656702,54956.6656702,137.7090971158272
54956.6861046,54956.6861046,370.641195765056
54956.706539,54956.706539,542.1062331319099
54956.7269732,54956.7269732,636.846265093852
54956.7474077,54956.7474077,629.9669524614717
54956.7678421,54956.7678421,534.050864618424
54956.7882763,54956.7882763,391.398781014978
54956.8087107,54956.8087107,363.42226254570534
54956.8291451,54956.8291451,175.54272739412195
54956.8495794,54956.8495794,418.1957084898212
54956.8700137,54956.8700137,733.8636892417563
54956.8904482,54956.8904482,984.0303114586623
54956.9108826,54956.9108826,1051.61610228839
54956.9313168,54956.9313168,942.7951833035961
54956.9517512,54956.9517512,714.8929937329415
54956.9721856,54956.9721856,645.2033876548537
54956.9926199,54956.9926199,533.4941186010094
54957.0130542,54957.0130542,486.0410515797617
54957.0334887,54957.0334887,403.61698546848
54957.053923,54957.053923,321.0767117749969
54957.0743573,54957.0743573,339.1307315711499
54957.0947917,54957.0947917,314.27986545358544
54957.115226,54957.115226,608.5512778301792
54957.1356604,54957.1356604,1058.1124095142195
54957.1560947,54957.1560947,1191.6101592715727
54957.1765292,54957.1765292,1007.0218733814793
54957.1969635,54957.1969635,913.4185889454529
54957.2173978,54957.2173978,758.6511599758365
54957.2378322,54957.2378322,666.0032806680363
54957.2582665,54957.2582665,407.2508308664519
54957.2787009,54957.2787009,71.62911081380035
54957.2991352,54957.2991352,-86.71385454097106
54957.3195697,54957.3195697,71.14836971981477
54957.3400039,54957.3400039,68.27415541301735
54957.3604383,54957.3604383,-11.027918071011268
54957.3808727,54957.3808727,219.57218574863066
54957.401307,54957.401307,407.16399576799313
54957.4217414,54957.4217414,455.4616819027812
54957.4421757,54957.4421757,506.8827218240428
54957.4626102,54957.4626102,651.6429078413033
54957.4830444,54957.4830444,806.9149698390469
54957.5034788,54957.5034788,784.6831628847549
54957.523913,54957.523913,757.1117328275689
54957.5443475,54957.5443475,509.5827767817256
54957.5647819,54957.5647819,419.2687909656211
54957.5852161,54957.5852161,354.72395187488223
54957.6056506,54957.6056506,390.77555995142257
54957.6260849,54957.6260849,641.4547554949746
54957.6465193,54957.6465193,805.2566971064189
54957.6669535,54957.6669535,780.3323651170072
54957.687388,54957.687388,670.7066474731648
54957.7078223,54957.7078223,653.9727656826385
54957.7282566,54957.7282566,694.2012287127252
54957.748691,54957.748691,623.9204351902031
54957.7691254,54957.7691254,549.4192179406232
54957.7895597,54957.7895597,687.2605334810103
54957.809994,54957.809994,844.3931911724397
54957.8304285,54957.8304285,904.4924063719074
54957.8508627,54957.8508627,806.0874365534133
54957.8712971,54957.8712971,864.3177642611644
54957.8917314,54957.8917314,1035.8944064167079
54957.9121659,54957.9121659,1026.9080733939436
54957.9326001,54957.9326001,1051.321333020394
54957.9530345,54957.9530345,976.8826885633476
54957.9734689,54957.9734689,934.0224228790929
54957.9939032,54957.9939032,833.3085692167921
54958.0143376,54958.0143376,945.5255563187942
54958.0347718,54958.0347718,1352.6059738118229
54958.0552063,54958.0552063,1371.896983401701
54958.0756406,54958.0756406,1473.7572039773174
54958.096075,54958.096075,1582.41040459131
54958.1165093,54958.1165093,1753.7514051214685
54958.1369437,54958.1369437,1745.047714887153
54958.157378,54958.157378,1694.1058971806735
54958.1778123,54958.1778123,1350.3009710111496
54958.1982467,54958.1982467,1253.3111929717056
54958.2186811,54958.2186811,1101.9511500821222
54958.2391153,54958.2391153,806.297136695032
54958.2595498,54958.2595498,612.0819508590865
54958.2799842,54958.2799842,296.60618241881616
54958.3004184,54958.3004184,68.58234687657304
54958.3208528,54958.3208528,-276.5409655661218
54958.3412872,54958.3412872,-323.7899322170717
54958.3617215,54958.3617215,-462.52155737098036
54958.3821558,54958.3821558,-464.71696124280595
54958.4025903,54958.4025903,-311.9328967549876
54958.4230246,54958.4230246,-62.796637262427886
54958.4434589,54958.4434589,106.70462982018884
54958.4638932,54958.4638932,60.950660068182856
54958.484327700004,54958.484327700004,31.784728059651133
54958.5047619,54958.5047619,140.1936193505624
54958.5251963,54958.5251963,306.8198021709086
54958.5456307,54958.5456307,395.0319388642705
54958.566065,54958.566065,17.759014533395487
54958.5864993,54958.5864993,-233.32416385481946
54958.6069337,54958.6069337,-227.50849088817944
54958.627368,54958.627368,-200.56923648421235
54958.6478025,54958.6478025,-159.15143126523324
54958.6682368,54958.6682368,56.81275199637076
54958.6886712,54958.6886712,221.79722489309995
54958.7091056,54958.7091056,161.3580636827229
54958.7295398,54958.7295398,113.57509975504874
54958.7499742,54958.7499742,-44.619322197073544
54958.7704086,54958.7704086,-129.9243909461778
54958.7908429,54958.7908429,-286.05441791521946
54958.8112772,54958.8112772,-422.61150189717307
54958.8317117,54958.8317117,-467.5055950760814
54958.8521459,54958.8521459,-639.2897420751596
54958.8725803,54958.8725803,-587.1096401111668
54958.8930146,54958.8930146,-472.23105730808345
54958.913449,54958.913449,-519.2988362903825
54958.9338833,54958.9338833,-365.13972457481856
54958.9543177,54958.9543177,-354.7247061290566
54958.9747521,54958.9747521,-248.14299500885082
54958.9951864,54958.9951864,-30.484368479828397
54959.015620699996,54959.015620699996,119.56657533110254
54959.036055,54959.036055,430.3601899626123
54959.0564894,54959.0564894,632.2017541676692
54959.0769238,54959.0769238,701.9535258425705
54959.097358,54959.097358,650.7753199343471
54959.1177925,54959.1177925,701.2603006360146
54959.1382268,54959.1382268,797.9839596763583
54959.1586612,54959.1586612,879.6707158501293
54959.1790954,54959.1790954,811.1897689195744
54959.1995299,54959.1995299,731.1530490633514
54959.2199642,54959.2199642,552.1386718683204
54959.2403985,54959.2403985,394.99405469551317
54959.2608321,54959.2608321,185.05656106568222
54959.2812673,54959.2812673,-24.879368622168403
54959.3017015,54959.3017015,-165.79079557807114
54959.3221359,54959.3221359,-287.3697892670404
54959.3425703,54959.3425703,-335.80031331913125
54959.3630046,54959.3630046,-205.00090655261423
54959.3834389,54959.3834389,-269.11269497548324
54959.4038734,54959.4038734,-216.72159023323798
54959.4243077,54959.4243077,-257.74154101805453
54959.444742,54959.444742,-284.41212179889646
54959.4651763,54959.4651763,-70.39698196565695
54959.4856108,54959.4856108,172.81590793950272
54959.506045,54959.506045,65.71016916161486
54959.5264794,54959.5264794,-32.491243784259595
54959.5469136,54959.5469136,-183.57431718780387
54959.5673481,54959.5673481,-297.62754716343295
54959.5877824,54959.5877824,-289.3713613968804
54959.6082168,54959.6082168,-460.49007198342736
54959.6286511,54959.6286511,-485.5227373446214
54959.6490855,54959.6490855,-451.50741903944635
54959.6695198,54959.6695198,-605.0504562321905
54959.6899541,54959.6899541,-759.4205556231547
54959.7103885,54959.7103885,-1068.105104256248
54959.7308229,54959.7308229,-1310.813624172527
54959.7512571,54959.7512571,-1381.9863603881154
54959.7716916,54959.7716916,-1338.9400449045327
54959.7921259,54959.7921259,-1181.054130114285
54959.8125602,54959.8125602,-866.7807057725929
54959.8329945,54959.8329945,-633.0389045046127
54959.853429,54959.853429,-457.3130841508746
54959.8738632,54959.8738632,-407.31552913537934
54959.8942976,54959.8942976,-529.7051678014925
54959.914732,54959.914732,-602.0733645973155
54959.9351664,54959.9351664,-669.7293678310037
54959.9556006,54959.9556006,-992.3400384361388
54959.976035,54959.976035,-1088.7904539453323
54959.9964694,54959.9964694,-1390.838479090259
54960.0169038,54960.0169038,-1330.150677153932
54960.037338,54960.037338,-1105.1382741957452
54960.0577725,54960.0577725,-961.108186942648
54960.0782068,54960.0782068,-856.4942637769888
54960.098641,54960.098641,-898.9874737962515
54960.1190754,54960.1190754,-996.4058787771694
54960.1395098,54960.1395098,-1044.699799858448
54960.1599442,54960.1599442,-895.8980295030304
54960.1803784,54960.1803784,-682.2743987163587
54960.2008129,54960.2008129,-822.4385019936275
54960.2212472,54960.2212472,-819.7868145355164
54960.2416815,54960.2416815,-896.74200599779
54960.2621158,54960.2621158,-979.0024785399856
54960.2825503,54960.2825503,-838.3722679784968
54960.3029845,54960.3029845,-566.9235811946827
54960.3234189,54960.3234189,-284.08955274137367
54960.3438533,54960.3438533,-96.17701559400146
54960.3642876,54960.3642876,77.27650177104444
54960.3847219,54960.3847219,-48.695145384844636
54960.4051563,54960.4051563,-364.7374622424289
54960.4255906,54960.4255906,-351.59588184798105
54960.446025,54960.446025,-281.12277058697526
54960.4664593,54960.4664593,-320.83872459667214
54960.4868937,54960.4868937,-219.83110665615234
54960.507328,54960.507328,-170.54346719780187
54960.5277623,54960.5277623,25.82442403095305
54960.5481966,54960.5481966,444.83764843085135
54960.568631,54960.568631,610.9509324806303
54960.5890654,54960.5890654,790.5333536266136
54960.6094997,54960.6094997,730.6219478485474
54960.6299341,54960.6299341,694.0132208676838
54960.6503684,54960.6503684,624.3848947636293
54960.6708028,54960.6708028,598.1352203583458
54960.691237,54960.691237,465.13077577110056
54960.7116715,54960.7116715,223.88639273683566
54960.7321058,54960.7321058,-78.82461214801904
54960.75254,54960.75254,-277.08179822423074
54960.7729744,54960.7729744,-315.12013181821186
54960.7934088,54960.7934088,19.644990078160966
54960.8138431,54960.8138431,253.7323637875189
54960.8342774,54960.8342774,415.06167344559225
54960.8547119,54960.8547119,579.288171889273
54960.8751461,54960.8751461,677.81738438763
54960.8955805,54960.8955805,642.2712717425961
54960.9160148,54960.9160148,542.2226891975032
54960.9364492,54960.9364492,590.1365708596004
54960.9568835,54960.9568835,520.8007696189636
54960.9773178,54960.9773178,524.6344249430879
54960.9977523,54960.9977523,470.20340395215953
54961.0181865,54961.0181865,526.4516115468595
54961.0386209,54961.0386209,442.64769679308637
54961.0590551,54961.0590551,261.17377611248264
54961.0794896,54961.0794896,84.19560552919722
54961.0999239,54961.0999239,-20.89313514061424
54961.1203583,54961.1203583,238.39387823781237
54961.1407926,54961.1407926,34.041859352320735
54961.1612269,54961.1612269,112.60625085944515
54961.1816613,54961.1816613,146.50029261283964
54961.2020955,54961.2020955,304.49893692331943
54961.22253,54961.22253,377.77774706805167
54961.2429643,54961.2429643,458.3930418714566
54961.2633986,54961.2633986,206.4311405272994
54961.283833,54961.283833,-226.9094707413087
54961.3042674,54961.3042674,-652.4159549705719
54961.3247016,54961.3247016,-1195.5232793070195
54961.345135200005,54961.345135200005,-1265.668818004293
54961.3655704,54961.3655704,-1335.8163926987172
54961.3860047,54961.3860047,-1214.171551458457
54961.4064391,54961.4064391,-838.12251684407
54961.4268734,54961.4268734,-610.5826001956884
54961.4473078,54961.4473078,-502.17604848080794
54961.4677421,54961.4677421,-507.8352304217262
54961.4881763,54961.4881763,-376.6200350829224
54961.5086108,54961.5086108,-457.91037616026574
54961.5290451,54961.5290451,-568.429211448718
54961.5494794,54961.5494794,-399.3284281887271
54961.5699138,54961.5699138,-422.5449010108468
54961.5903482,54961.5903482,-360.53204250934283
54961.6107824,54961.6107824,-547.604911292308
54961.6312167,54961.6312167,-653.0595517854642
54961.6516512,54961.6516512,-660.3453537171173
54961.6720855,54961.6720855,-266.01692099137995
54961.6925198,54961.6925198,-174.46819216657278
54961.7129542,54961.7129542,-17.390393547693403
54961.7333886,54961.7333886,-8.372861568523096
54961.7538228,54961.7538228,-166.06414075785042
54961.7742571,54961.7742571,-130.69706515461974
54961.7946907,54961.7946907,-167.26944527347183
54961.8151258,54961.8151258,-203.840776711453
54961.8355602,54961.8355602,-124.24514115319687
54961.8559945,54961.8559945,-278.7687441384091
54961.8764288,54961.8764288,-417.2111474632186
54961.8968632,54961.8968632,-604.049188759315
54961.9172975,54961.9172975,-600.5361703971769
54961.9377319,54961.9377319,-549.7449200500884
54961.9581662,54961.9581662,-653.9414320349101
54961.9786006,54961.9786006,-720.1567812816725
54961.9990348,54961.9990348,-824.6231846710915
54962.0194692,54962.0194692,-833.3203185556872
54962.0399036,54962.0399036,-821.3940202733853
54962.0603378,54962.0603378,-995.671418452569
54962.0807723,54962.0807723,-1325.2596150771026
54962.1012066,54962.1012066,-1617.134407704862
54962.1216409,54962.1216409,-1734.1394729727026
54962.1420752,54962.1420752,-1703.5739570710643
54962.1625096,54962.1625096,-1515.3452028284253
54962.182944,54962.182944,-1195.436466301994
54962.2033782,54962.2033782,-779.8802812450198
54962.2238126,54962.2238126,-454.6683942370803
54962.244247,54962.244247,-137.62260874034789
54962.2646812,54962.2646812,-302.30596458640736
54962.2851156,54962.2851156,-340.3236978589273
54962.30555,54962.30555,-424.09417687088273
54962.3259843,54962.3259843,-612.4016485286583
54962.3464186,54962.3464186,-888.7579936476582
54962.366853,54962.366853,-977.6964065000994
54962.3872873,54962.3872873,-945.1196922347455
54962.4077216,54962.4077216,-649.5468785050471
54962.428156,54962.428156,-299.2603647814708
54962.4485904,54962.4485904,116.08848280844856
54962.4690246,54962.4690246,471.62847874938655
54962.489459,54962.489459,517.9240410136554
54962.5098934,54962.5098934,309.1092235007598
54962.5303276,54962.5303276,40.14974088606283
54962.550762,54962.550762,26.423435144877242
54962.5711963,54962.5711963,-126.6635796225973
54962.5916307,54962.5916307,-284.6944441131451
54962.612065,54962.612065,-469.84103963626103
54962.6324993,54962.6324993,-523.2068529606313
54962.6529337,54962.6529337,-658.5822519065947
54962.673368,54962.673368,-831.4223267356551
54962.6938024,54962.6938024,-883.7405173819255
54962.7142367,54962.7142367,-980.2102735305816
54962.734671,54962.734671,-1242.6979860733586
54962.7551054,54962.7551054,-1232.4562320480622
54962.7755397,54962.7755397,-1045.947226951882
54962.7959742,54962.7959742,-933.8049562083398
54962.8164084,54962.8164084,-960.158106071239
54962.8368427,54962.8368427,-1154.2728634401717
54962.8572771,54962.8572771,-1246.1234169257111
54962.8777114,54962.8777114,-1337.5415088284346
54962.8981457,54962.8981457,-1447.1028802076808
54962.9185801,54962.9185801,-1328.1804260548336
54962.9390144,54962.9390144,-1141.4936077510508
54962.9594488,54962.9594488,-867.7885002378648
54962.9798831,54962.9798831,-588.8749893903985
54963.0003173,54963.0003173,-141.96576449788634
54963.0207518,54963.0207518,100.31674460609003
54963.0411861,54963.0411861,138.77491632536362
54963.0616204,54963.0616204,245.22867495415395
54963.0820547,54963.0820547,429.2799807799849
54963.1024891,54963.1024891,256.5773545179227
54963.1229234,54963.1229234,216.08428193655848
54963.1433577,54963.1433577,-3.941390075310604
54963.1637921,54963.1637921,-53.67784689953602
54963.1842265,54963.1842265,-50.03079498218896
54963.2046607,54963.2046607,-15.128479997945227
54963.225095,54963.225095,4.469624536815202
54963.2455295,54963.2455295,86.92061184238739
54964.5124576,54964.5124576,-1188.2139655761534
54964.532892,54964.532892,-1251.9035505064885
54964.5533264,54964.5533264,-1179.0968712959443
54964.5737606,54964.5737606,-1123.7149694090103
54964.5941949,54964.5941949,-1112.6937371851793
54964.6146294,54964.6146294,-937.9753140972499
54964.6350636,54964.6350636,-1002.8361758561362
54964.6554979,54964.6554979,-1106.367109528482
54964.6759324,54964.6759324,-942.8464304585681
54964.6963667,54964.6963667,-808.1389245336538
54964.7168009,54964.7168009,-780.8533085675867
54964.7372353,54964.7372353,-661.8274169700011
54964.7576697,54964.7576697,-575.5894894388802
54964.7781039,54964.7781039,-524.1280742088549
54964.7985383,54964.7985383,-465.5746875791097
54964.8189727,54964.8189727,-422.1509723279889
54964.8394069,54964.8394069,-396.91671993196394
54964.8598412,54964.8598412,-489.61114885130314
54964.8802756,54964.8802756,-554.6007205016413
54964.9007099,54964.9007099,-540.8179799172676
54964.9211442,54964.9211442,-447.1407773877217
54964.9415786,54964.9415786,-509.4823323786422
54964.9620129,54964.9620129,-363.1332885935818
54964.9824472,54964.9824472,-168.20505642392652
54965.0028816,54965.0028816,183.70914130620795
54965.0233158,54965.0233158,453.15135087866753
54965.0437502,54965.0437502,602.1134225968087
54965.0641845,54965.0641845,364.61574961401
54965.0846188,54965.0846188,56.743243549709454
54965.1050531,54965.1050531,63.330356160333714
54965.1254875,54965.1254875,13.210720271744279
54965.1459218,54965.1459218,-329.06100137384846
54965.1663561,54965.1663561,-435.3912115306953
54965.1867905,54965.1867905,-678.690872536539
54965.2072248,54965.2072248,-869.0708456058685
54965.2276591,54965.2276591,-1274.0162294218937
54965.2480934,54965.2480934,-1406.3183000330553
54965.2685278,54965.2685278,-1524.9046071345365
54965.2889621,54965.2889621,-1350.0034005248974
54965.3093964,54965.3093964,-906.8191630213071
54965.3298308,54965.3298308,-531.377148305761
54965.3502651,54965.3502651,-243.1662819134738
54965.3706994,54965.3706994,-182.63269550361596
54965.3911337,54965.3911337,-219.8494291311785
54965.411568,54965.411568,-469.80279764375314
54965.4320024,54965.4320024,-512.7957850210673
54965.4524367,54965.4524367,-529.4809093257271
54965.4728711,54965.4728711,-474.1838278770158
54965.4933053,54965.4933053,-518.2669205929053
54965.5137397,54965.5137397,-574.76216835555
54965.5341739,54965.5341739,-656.4376212409368
54965.5546083,54965.5546083,-606.2698230594609
54965.5750427,54965.5750427,-490.6281145087297
54965.5954769,54965.5954769,-265.4598791162672
54965.6159113,54965.6159113,-138.34327575833643
54965.6363456,54965.6363456,-208.12414410352838
54965.65678,54965.65678,-173.88422599034664
54965.6772142,54965.6772142,69.15255149116103
54965.6976486,54965.6976486,220.940875689289
54965.7180829,54965.7180829,247.33569263290195
54965.7385172,54965.7385172,366.1762345130794
54965.7589516,54965.7589516,421.08452498157544
54965.7793859,54965.7793859,309.1339463569852
54965.7998202,54965.7998202,210.47416751750842
54965.8202545,54965.8202545,-12.179174142870245
54965.8406889,54965.8406889,-79.19407554104131
54965.8611231,54965.8611231,-102.67356781578212
54965.8815575,54965.8815575,-455.73381833009773
54965.9019919,54965.9019919,-640.4556414133814
54965.9224261,54965.9224261,-615.6819127377449
54965.9428604,54965.9428604,-596.6837947875445
54965.9632948,54965.9632948,-581.3541931750291
54965.9837292,54965.9837292,-558.0464438296283
54966.0041634,54966.0041634,-474.8297506551607
54966.0245977,54966.0245977,-241.41931035740524
54966.0450321,54966.0450321,18.13296051540761
54966.0654664,54966.0654664,201.49746836499168
54966.0859007,54966.0859007,336.4232188177959
54966.106335,54966.106335,357.3036252433935
54966.1267694,54966.1267694,313.39341524248255
54966.1472037,54966.1472037,359.18520960127086
54966.167638,54966.167638,314.425566553274
54966.1880723,54966.1880723,125.28278256378323
54966.2085068,54966.2085068,-303.6895740888473
54966.228941,54966.228941,-440.1424159009176
54966.2493753,54966.2493753,-536.2648730227363
54966.2698096,54966.2698096,-657.8847766580374
54966.290244,54966.290244,-778.5188054156466
54966.3106783,54966.3106783,-928.5426041409943
54966.3311125,54966.3311125,-874.5464181044081
54966.3515469,54966.3515469,-698.0137623270349
54966.3719813,54966.3719813,-270.97523385869124
54966.3924156,54966.3924156,210.58161505038305
54966.4128499,54966.4128499,582.5186365274454
54966.4332842,54966.4332842,852.162820909828
54966.4537186,54966.4537186,826.2372122232696
54966.4741528,54966.4741528,836.0599258546312
54966.4945872,54966.4945872,559.6287299372724
54966.5150215,54966.5150215,381.99446288597056
54966.5354558,54966.5354558,51.41064940514091
54966.5558902,54966.5558902,-109.2988871541717
54966.5763245,54966.5763245,-157.56992438230145
54966.5967587,54966.5967587,-176.96641962045544
54966.617193,54966.617193,36.005098693193
54966.6376275,54966.6376275,290.8496576666447
54966.6580618,54966.6580618,576.4030707412948
54966.678496,54966.678496,758.2397634221633
54966.6989304,54966.6989304,1042.238481060523
54966.7193648,54966.7193648,1227.8814768272186
54966.739799,54966.739799,1044.3955869836052
54966.7602333,54966.7602333,825.7363791604221
54966.7806677,54966.7806677,394.82212272773404
54966.8011019,54966.8011019,138.68768703690935
54966.8215363,54966.8215363,-331.2869878910526
54966.8419706,54966.8419706,-526.0220218167856
54966.8624049,54966.8624049,-711.7796388950034
54966.8828392,54966.8828392,-778.9730716020007
54966.9032736,54966.9032736,-831.9637754833946
54966.9237079,54966.9237079,-687.9859692683133
54966.9441422,54966.9441422,-405.6682086920309
54966.9645765,54966.9645765,-192.7437202304197
54966.9850107,54966.9850107,-162.3877037816501
54967.0054452,54967.0054452,-70.89903029878766
54967.0258795,54967.0258795,145.63366671930697
54967.0463137,54967.0463137,101.35290586814041
54967.0667481,54967.0667481,195.0074742729798
54967.0871824,54967.0871824,230.22325532310018
54967.1076167,54967.1076167,-29.25769252055212
54967.128051,54967.128051,-256.0361024854034
54967.1484854,54967.1484854,-566.3653393351968
54967.1689197,54967.1689197,-466.008656742246
54967.189354,54967.189354,-577.459159606738
54967.2097884,54967.2097884,-423.723187097834
54967.2302227,54967.2302227,-186.84375247600642
54967.2506569,54967.2506569,-119.83674308249174
54967.2710912,54967.2710912,-23.65897546405104
54967.2915257,54967.2915257,0.30272594132528496
54967.3119599,54967.3119599,-164.39972078418845
54967.3323942,54967.3323942,-219.21819222065994
54967.3528286,54967.3528286,-342.4336231065337
54967.3732628,54967.3732628,-613.6922173201367
54967.3936964,54967.3936964,-631.593991808376
54967.4141315,54967.4141315,-649.4975645752511
54967.4345658,54967.4345658,-415.16023911012996
54967.4550001,54967.4550001,72.31586503783072
54967.4754344,54967.4754344,703.5185259306357
54967.4958688,54967.4958688,1038.8070485265534
54967.5163031,54967.5163031,1219.9968864752211
54967.5367374,54967.5367374,1080.0375628525978
